tech_id,tech_name,tag,details_html,sources,source_label,source_url,tier,year,time_key,category,sub,abatement_bt
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2035,y2035,Power & Heat,Oil,0.112
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2035,y2035,Power & Heat,Oil,0.112
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2050,y2050,Power & Heat,Oil,0.112
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2050,y2050,Power & Heat,Oil,0.112
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2100,ypost,Power & Heat,Oil,0
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2100,ypost,Power & Heat,Oil,0
shipping_greenfuels,Green ammonia / methanol shipping,Shipping fuel switch,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Transport,Marine,0.4
shipping_greenfuels,Green ammonia / methanol shipping,Shipping fuel switch,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Transport,Marine,0.4
shipping_greenfuels,Green ammonia / methanol shipping,Shipping fuel switch,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Transport,Marine,1
shipping_greenfuels,Green ammonia / methanol shipping,Shipping fuel switch,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Transport,Marine,1
shipping_greenfuels,Green ammonia / methanol shipping,Shipping fuel switch,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Transport,Marine,0
shipping_greenfuels,Green ammonia / methanol shipping,Shipping fuel switch,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Transport,Marine,0
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2035,y2035,Power & Heat,Coal,5.11437124
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2035,y2035,Power & Heat,Coal,5.11437124
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2050,y2050,Power & Heat,Coal,1.532635
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2050,y2050,Power & Heat,Coal,0.159505
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2100,ypost,Power & Heat,Coal,0
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2100,ypost,Power & Heat,Coal,0
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2035,y2035,Power & Heat,Natural Gas,1.54131736
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2035,y2035,Power & Heat,Natural Gas,1.54131736
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2050,y2050,Power & Heat,Natural Gas,0.46189
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2050,y2050,Power & Heat,Natural Gas,0.04807
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2100,ypost,Power & Heat,Natural Gas,0
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2100,ypost,Power & Heat,Natural Gas,0
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2035,y2035,Power & Heat,Oil,0.3502994
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2035,y2035,Power & Heat,Oil,0.3502994
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2050,y2050,Power & Heat,Oil,0.104975
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2050,y2050,Power & Heat,Oil,0.010925
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,low,2100,ypost,Power & Heat,Oil,0
solar,Solar PV,Power,"<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>solar</b> in 2030 of <b>2-7 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> allocate the 2035 electricity mitigation across fossil power tiles proportionally; split Solar/Wind using IPCC mid-point ratio (Solar ~54%, Wind ~46%). For 2050+ use an indicative near-complete power decarb envelope and split 50/50 Solar/Wind.",IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials (electricity ~13 GtCO2e)|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf,,,high,2100,ypost,Power & Heat,Oil,0
sustainable_proteins,Sustainable proteins,Food system shift,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Agriculture & Land,Livestock,0.7
sustainable_proteins,Sustainable proteins,Food system shift,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Agriculture & Land,Livestock,0.7
sustainable_proteins,Sustainable proteins,Food system shift,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Agriculture & Land,Livestock,1.6
sustainable_proteins,Sustainable proteins,Food system shift,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Agriculture & Land,Livestock,1.6
sustainable_proteins,Sustainable proteins,Food system shift,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Agriculture & Land,Livestock,0
sustainable_proteins,Sustainable proteins,Food system shift,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Agriculture & Land,Livestock,0
trucking_h2_ev,Zero‑emission trucking,Freight electrification,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Transport,Road,0.7
trucking_h2_ev,Zero‑emission trucking,Freight electrification,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Transport,Road,0.7
trucking_h2_ev,Zero‑emission trucking,Freight electrification,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Transport,Road,1.8
trucking_h2_ev,Zero‑emission trucking,Freight electrification,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Transport,Road,1.8
trucking_h2_ev,Zero‑emission trucking,Freight electrification,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Transport,Road,0
trucking_h2_ev,Zero‑emission trucking,Freight electrification,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Transport,Road,0
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2035,y2035,Power & Heat,Coal,4.37562876
